Job Posting ID,Job Posting Date,Job Title,Job Title Full,Job Title Additional Info,Job Position Type,Job Position Level,Years of Experience,Job Skills,Job Location,Minimum Pay,Maximum Pay,Pay Rate,Number of Applicants,Company Name,Company Industry,Company Size,Skills Count
2708336258,2021-05-30,Database Engineer,Senior Database Engineer,Remote,Full-time,Mid-Senior level,6,"oracle, database, t-sql, etl, sql, server",United States,,,,5.0,Array,Financial Services,51-200 employees,6
2691428208,2021-05-30,Operations Analyst,Senior Procurement Operations Analyst,,Full-time,Mid-Senior level,6,"saas, gitlab, devops","Minneapolis, MN",,,,,GitLab,Information Technology & Services,"1,001-5,000 employees",3
2629761354,2021-05-30,Data Analyst,"Data Analyst, Regulatory Reporting",,Full-time,Entry level,2,"python, macros, sql, excel","Massachusetts, United States",,,,20.0,Oscar Health,Insurance,"1,001-5,000 employees",4
2694258796,2021-05-30,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,5,"cloud, aws, azure","Sandy Springs, GA",,,,,Toptal,Internet,"1,001-5,000 employees",3
2679682670,2021-05-30,Data Engineer,Pyspark Data Engineer,,Full-time,Entry level,2,"json, pyspark, xml, sql, spark","New York, NY",,,,1.0,HireResources,Staffing & Recruiting,51-200 employees,5
2745450736,2021-05-30,Data Analyst,Remote Senior Data Analyst,,Contract,Mid-Senior level,2,"excel, powerpoint, tableau",Dallas-Fort Worth Metroplex,,,,5.0,Mindlance,Staffing & Recruiting,"1,001-5,000 employees",3
2737656836,2021-05-30,Business System Analyst,Business System Analyst,,Contract,Mid-Senior level,7,"excel, etl, sql, server","Beaverton, OR",60000.0,92000.0,hr,5.0,EdgeLink,Staffing & Recruiting,11-50 employees,4
2693778669,2021-05-30,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,5,"cloud, aws, azure","Torrance, CA",,,,,Toptal,Internet,"1,001-5,000 employees",3
2697150580,2021-05-30,Data Engineer,Data Engineer- Remote,,Full-time,Entry level,2,"excel, database, microsoft, python, coding, programming, sql","Menlo Park, CA",,,,,Brahma Consulting Group,Information Technology & Services,11-50 employees,7
2710955924,2021-05-31,Data Scientist,Remote Nlp Data Scientist,Healthcare,Full-time,Mid-Senior level,7,"scala, cloud, nlp, python, ml, machine_learning, spark","Tysons Corner, VA",,,,2.0,Jobot,Staffing & Recruiting,201-500 employees,7
2673985724,2021-05-31,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,2,"cloud, data_lakes, agile, python, warehousing, java, aws, etl, snowflake, sql, ai, excel, scala, airflow",United States,,,,8.0,Momentive.ai,Internet,"1,001-5,000 employees",14
2654232698,2021-05-31,Data Scientist,"Senior Data Scientist, Product Analytics",,Full-time,Associate,2,"python, r, tableau, sql, machine_learning, coding","Washington, DC",,,,4.0,NextRoll,Marketing & Advertising,"501-1,000 employees",6
2660743412,2021-05-31,Data Engineer,Senior Data Engineer,,Full-time,Associate,2,"database, cloud, gcp, java, aws, python, programming, sql, nosql, machine_learning, go, azure, spark","Dallas, TX",,,,7.0,StackPath,Computer Software,201-500 employees,13
2670397993,2021-05-31,Data Engineer,Senior Data Engineer,Remote,Full-time,Associate,5,"data_lakes, python, docker, spark, ci/cd, snowflake, sql, scala","San Francisco, CA",,,,8.0,"New Relic, Inc.",Computer Software,"1,001-5,000 employees",8
2730834132,2021-05-31,Business Intelligence Analyst,Business Intelligence Analyst,,Contract,Associate,4,"sql, python, scala, tableau, bi, spark","Sunnyvale, CA",,,,31.0,Flashii,Staffing & Recruiting,1-10 employees,6
2592628713,2021-06-01,Operations Analyst,Business Operations Analyst,,Full-time,Associate,5,"excel, microsoft, cloud, saas, aws, redshift, tableau, looker, sql, bi, azure","Irvine, CA",,,,23.0,HashiCorp,Computer Software,"1,001-5,000 employees",11
2656812950,2021-06-01,Data Scientist,Senior Data Scientist,,Full-time,Mid-Senior level,6,"airflow, saas, aws, python, hadoop, pytorch, tensorflow, ai, machine_learning, spark",United States,137000.0,146000.0,yr,28.0,Harnham,Staffing & Recruiting,51-200 employees,10
2741584849,2021-06-01,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,4,"pandas, airflow, dataops, python, sql","Louisville, KY",,,,,Jobot,Staffing & Recruiting,201-500 employees,5
2749771514,2021-06-01,Operations Analyst,Senior Business Operations Analyst,REMOTE,Full-time,Associate,4,"powerpoint, microsoft, sql, excel","Brentwood, TN",,,,12.0,Premise Health,"Health, Wellness & Fitness","5,001-10,000 employees",4
2716571244,2021-06-01,Data Analyst,Data Analyst,,Full-time,Entry level,1,"excel, ssis, microsoft, ssas, power_bi, sql, vba, ssrs",United States,,,,96.0,GuideWell,"Health, Wellness & Fitness","10,001+ employees",8
2710466497,2021-06-01,Data Analyst,Principal Marketing Data Analyst,,Full-time,Associate,2,"cloud, bi, warehousing, tableau, snowflake, sql, excel","Charlotte, NC",,,,5.0,Talend,Computer Software,"1,001-5,000 employees",7
2753597576,2021-06-01,Data Analyst,Data Analyst,,Contract,Mid-Senior level,2,"database, powerpoint, tableau, excel","Ohio, United States",,,,16.0,BCforward,Information Technology & Services,"5,001-10,000 employees",4
2689886208,2021-06-02,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,6,"cloud, aws, azure","Nashville, TN",,,,,Toptal,Internet,"1,001-5,000 employees",3
2683583586,2021-06-02,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,3,"cloud, aws, azure","Las Vegas, NV",,,,,Toptal,Internet,"1,001-5,000 employees",3
2720090717,2021-06-02,Data Analyst,Data Analyst,,Full-time,Entry level,2,"microsoft, power_bi, tableau, sharepoint","Washington, DC",,,,5.0,Leidos,Information Technology & Services,"10,001+ employees",4
2683580859,2021-06-02,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,6,"cloud, aws, azure","Frisco, TX",,,,,Toptal,Internet,"1,001-5,000 employees",3
2647546793,2021-06-02,Data Architect,Data Architect,AWS Cloud Technical Lead,Full-time,Mid-Senior level,7,"cloud, agile, python, jira, bi, git, programming, mongodb, devops, spark, ci/cd, aws, sql, nosql, apache, airflow","Billings, MT",,,,,Perficient,Information Technology & Services,"1,001-5,000 employees",16
2709259604,2021-06-02,Data Analyst,Remote Data Analyst,Chicagoland Area,Full-time,Associate,4,"r, python, tableau, sql, powerbi","Naperville, IL",,,,13.0,Jobot,Staffing & Recruiting,201-500 employees,5
2688746179,2021-06-02,Business Intelligence Analyst,Domo Business Intelligence Analyst,,Full-time,Associate,4,"r, python, sql, bi, go",United States,,,,15.0,Avid,Computer Software,"1,001-5,000 employees",5
2688316956,2021-06-02,Data Engineer,Data Engineer,SQL and Python - Remote Flexibility,Full-time,Entry level,1,"warehousing, database, git, unix, aws, python, coding, programming, snowflake, sql, docker","Wilmington, DE",,,,1.0,Dice,Internet,"1,001-5,000 employees",11
2688318675,2021-06-02,Data Scientist,Senior Data Scientist,,Full-time,Associate,5,"database, cloud, python, bi, programming, microsoft, aws, etl, snowflake, sql, machine_learning, go, azure, powerbi",United States,,,,1.0,Nelnet,Information Technology & Services,"5,001-10,000 employees",14
2682054299,2021-06-03,Data Analyst,Applications Data Analyst,,Full-time,Mid-Senior level,7,"t-sql, sql, devops, azure","Wilmington, OH",,,,72.0,R+L Carriers,Transportation/Trucking/Railroad,"10,001+ employees",4
2721921919,2021-06-03,Data Scientist,Data Scientist/Engineer,"Orchestration (Python, R, Masters) - REMOTE",Full-time,Entry level,1,"r, github, python, coding, programming, rust, hadoop, docker, nosql, machine_learning, spark","St Louis, MO",,,,,SyllogisTeks,Staffing & Recruiting,51-200 employees,11
2692104149,2021-06-03,Data Engineer,Data Engineer,,Full-time,Entry level,1,"backend, ci/cd, agile, python, programming, sql, devops, azure","Washington, DC",,,,3.0,Blackbaud,Computer Software,"1,001-5,000 employees",8
2734499991,2021-06-04,Data Analyst,Data Analyst,,Contract,Mid-Senior level,3,sql,San Francisco Bay Area,,,,23.0,Customer of K2 Partnering,,,1
2696127384,2021-06-04,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,5,"numpy, warehousing, database, pandas, aws, mysql, redshift, python, programming, etl, no-sql, snowflake, sql","Fairfield, CT",,,,,Recruiting from Scratch,Staffing & Recruiting,1-10 employees,13
2702732873,2021-06-04,Data Engineer,Senior Data Engineer,,Contract,Mid-Senior level,6,"r, scala, redis, cloud, aws, postgresql, sql, docker","St Louis, MO",,,,4.0,US Tech Solutions,Staffing & Recruiting,"1,001-5,000 employees",8
2652761095,2021-06-04,Senior Analyst,Senior Analyst,,Full-time,Associate,2,"r, microsoft, python, tableau, sql",United States,,,,15.0,Hopper,Internet,201-500 employees,5
2703941535,2021-06-04,Data Scientist,Remote Clinical Data Scientist,,Full-time,Associate,4,"gcp, python","Cambridge, MA",43000.0,85000.0,yr,1.0,The Fountain Group,Staffing & Recruiting,"501-1,000 employees",2
2657218660,2021-06-05,Data Engineer,Senior Data Engineer,"Remote, Full-time",Contract,Mid-Senior level,8,"cloud, aws, azure","Peoria, IL",,,,,Toptal,Internet,"1,001-5,000 employees",3
2739744297,2021-06-05,Data Engineer,Remote Snowflake Data Engineer,,Contract,Entry level,1,"warehousing, cloud, javascript, snowflake, ai","Maitland, FL",,,,1.0,Arete Global - Recruiting Excellence,,,5
2700273200,2021-06-05,Compensation Analyst,Senior Sales Compensation Analyst,,Full-time,Mid-Senior level,5,"excel, oracle, sap","North Carolina, United States",,,,1.0,Blackbaud,Computer Software,"1,001-5,000 employees",3
2700792111,2021-06-05,Senior Analyst,Consumer Insights Senior Analyst,,Full-time,Associate,4,"word, powerpoint, excel, spss",United States,,,,15.0,J.D. Power,Information Services,"501-1,000 employees",4
2700274114,2021-06-05,Compensation Analyst,Senior Sales Compensation Analyst,,Full-time,Mid-Senior level,4,"excel, oracle, sap","Massachusetts, United States",,,,1.0,Blackbaud,Computer Software,"1,001-5,000 employees",3
2696128276,2021-06-05,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,8,"numpy, database, cloud, python, programming, warehousing, pandas, aws, mysql, redshift, etl, no-sql, snowflake, sql","Burlingame, CA",,,,,Recruiting from Scratch,Staffing & Recruiting,1-10 employees,14
2676060291,2021-06-05,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,7,"backend, aws, agile, python, etl, postgres",San Francisco Bay Area,,,,10.0,Talentpair,Information Technology & Services,51-200 employees,6
2745363110,2021-06-06,Data Engineer,Jr. Data Engineer,,Full-time,Entry level,2,"sql, powerbi","Chicago, IL",,,,49.0,Brooksource,Information Technology & Services,"1,001-5,000 employees",2
2752339600,2021-06-06,Marketing Analyst,Senior Digital Marketing Analyst,Remote,Full-time,Associate,1,"database, word, javascript, power_bi, powerpoint, oracle, microsoft, tableau, sql, go, excel",United States,,,,15.0,Oracle,Information Technology & Services,"10,001+ employees",11
2677424370,2021-06-06,Data Scientist,Lead Data Scientist,,Contract,Mid-Senior level,9,"python, hadoop, r, sas, tableau, sql, excel, spss","Columbus, OH",,,,11.0,PSI (Proteam Solutions Inc),Information Technology & Services,11-50 employees,8
2691979908,2021-06-06,Data Engineer,Cloud Data Engineer,,Contract,Associate,4,"data_lake, database, cloud, aws, agile, python, redshift, programming, etl, linux, ml, sql, nosql, server, ai",Washington DC-Baltimore Area,118000.0,143000.0,hr,25.0,Motion Recruitment,Staffing & Recruiting,"501-1,000 employees",15
2647553014,2021-06-06,Data Architect,Data Architect,AWS Cloud Technical Lead,Full-time,Mid-Senior level,2,"cloud, agile, python, jira, bi, git, programming, mongodb, devops, spark, ci/cd, aws, sql, nosql, apache, airflow","Omaha, NE",,,,1.0,Perficient,Information Technology & Services,"1,001-5,000 employees",16
2660547162,2021-06-06,Data Engineer,Data Engineer,Fully Remote - $105K,Full-time,Entry level,2,"pandas, cloud, aws, pyspark, python, redshift, etl, sql",United States,,,,6.0,Dice,Internet,"1,001-5,000 employees",8
2675340036,2021-06-06,Data Analyst,Data Analyst Ii,,Full-time,Associate,6,"database, python, server, r, microsoft, sql, machine_learning, excel",United States,,,,20.0,Cambium Learning Group,E-learning,"501-1,000 employees",8
2711896387,2021-06-06,Data Analyst,Senior Data Analyst- Remote,,Full-time,Associate,2,sql,"Franklin, TN",,,,3.0,Dice,Internet,"1,001-5,000 employees",1
2690030427,2021-06-06,Senior Analyst,Paid Search  Senior Analyst,,Full-time,Associate,4,excel,"Austin, TX",,,,1.0,dentsu international,Marketing & Advertising,"10,001+ employees",1
2594387268,2021-06-07,Data Scientist,Data Scientist,,Full-time,Entry level,1,"python, sql, machine_learning",United States,,,,128.0,Clover Health,Hospital & Health Care,201-500 employees,3
2660357548,2021-06-07,Data Scientist,Senior Data Scientist,,Full-time,Associate,5,"r, nlp, python, sql, machine_learning, spark",United States,,,,6.0,The Judge Group,Information Technology & Services,"1,001-5,000 employees",6
2691003335,2021-06-07,Data Analyst,Data Analyst,,Contract,Associate,3,"github, aws, agile, tableau, jira, snowflake, postgres","Richmond, VA",,,,72.0,Strategic Staffing Solutions,Information Technology & Services,"1,001-5,000 employees",7
2628572465,2021-06-07,Data Analyst,Healthcare Payer Data Analyst,,Full-time,Associate,2,"data_lake, database, python, hadoop, ibm, oracle, microsoft, sql","Washington, DC",,,,35.0,Perficient,Information Technology & Services,"1,001-5,000 employees",8
2559052603,2021-06-07,Data Architect,Senior Data Modeler/ Data Architect-With Healthcare Experience,,Full-time,Mid-Senior level,6,"data_lake, ibm, etl, sql","Minneapolis, MN",,,,3.0,Perficient,Information Technology & Services,"1,001-5,000 employees",4
2680640197,2021-06-07,Data Analyst,Senior Data Analyst,,Full-time,Mid-Senior level,4,"excel, git, pandas, scikit-learn, saas, unix, python, paas, seaborn, sql, c","Redwood City, CA",,,,34.0,Jobot,Staffing & Recruiting,201-500 employees,11
2690934916,2021-06-07,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,5,"cloud, aws, azure","Aurora, IL",,,,,Toptal,Internet,"1,001-5,000 employees",3
2683530220,2021-06-07,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,7,"cloud, aws, azure","Louisville, KY",,,,,Toptal,Internet,"1,001-5,000 employees",3
2663122772,2021-06-08,Senior Analyst,"Senior Analyst, Pricing Strategy",Operations (Remote),Full-time,Associate,5,"jira, bi, powerpoint, microstrategy, tableau, sql, excel","Austin, TX",,,,8.0,"TrueCar, Inc.",Internet,"501-1,000 employees",7
2732461626,2021-06-08,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,4,"database, ruby, node.js, saas, slack, looker, warehousing, redis, aws, redshift, etl, postgres","Columbia, MD",,,,1.0,Aha!,Computer Software,51-200 employees,12
2694252502,2021-06-08,Business Intelligence Analyst,Business Intelligence Analyst,,Full-time,Mid-Senior level,6,"cloud, power_bi, tableau, sql, bi, machine_learning",United States,,,,53.0,Sud Recruiting,Staffing & Recruiting,1-10 employees,6
2483512245,2021-06-08,Data Engineer,Principal Data Engineer,Modeler,Full-time,Mid-Senior level,5,"data_lake, scala, microsoft, cloud, java, power_bi, agile, python, tableau, etl, looker, sql, nosql, bi, spark","Portland, OR",,,,3.0,Netskope,Computer Software,"1,001-5,000 employees",15
2693778639,2021-06-08,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,5,"cloud, aws, azure","Dayton, OH",,,,,Toptal,Internet,"1,001-5,000 employees",3
2708629816,2021-06-08,Data Engineer,Lead Data Engineer,,Full-time,Mid-Senior level,6,"saas, golang, aws, python, coding, etl","Austin, TX",,,,3.0,Jobot,Staffing & Recruiting,201-500 employees,6
2711916632,2021-06-09,Data Analyst,Data Analyst,REMOTE!,Contract,Mid-Senior level,7,"database, power_bi, redshift, tableau, sql, bi, powerbi","Boston, MA",116000.0,154000.0,hr,149.0,Queen Consulting Group,Information Technology & Services,51-200 employees,7
2741583874,2021-06-09,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,6,"pandas, airflow, dataops, python, sql","Little Rock, AR",,,,2.0,Jobot,Staffing & Recruiting,201-500 employees,5
2696126571,2021-06-09,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,9,"numpy, warehousing, database, pandas, aws, mysql, redshift, python, programming, etl, no-sql, snowflake, sql","Colorado Springs, CO",,,,,Recruiting from Scratch,Staffing & Recruiting,1-10 employees,13
2753083717,2021-06-09,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,7,"numpy, database, python, programming, warehousing, pandas, aws, mysql, redshift, etl, no-sql, snowflake, sql","Hanover, MD",,,,,Recruiting from Scratch,Staffing & Recruiting,11-50 employees,13
2721733427,2021-06-09,Data Engineer,Data Engineer,Advanced Technology Group (Remote),Full-time,Associate,4,"database, cloud, javascript, agile, python, server, scrum, saas, oracle, microsoft, mysql, etl, sql","St Louis, MO",,,,1.0,Advanced Technology Group (atg),Information Technology & Services,201-500 employees,13
2739821661,2021-06-09,Data Analyst,Data Analyst,,Full-time,Entry level,2,"r, database, c++, python, programming, tableau, snowflake, sql, bi, server, powerbi, azure, c","Phoenix, AZ",,,,89.0,CCS Global Tech,Information Technology & Services,"501-1,000 employees",13
2682413944,2021-06-09,Data Analyst,Data Analyst,,Contract,Mid-Senior level,10,"excel, python, powerpoint, tableau, sql","San Francisco, CA",,,,33.0,FLEXTON BUSINESS SOLUTIONS PRIVATE LIMITED,,,5
2519099718,2021-06-09,Product Analyst,Senior Product Analyst,,Full-time,Mid-Senior level,5,"python, sql",United States,,,,32.0,Harnham,Staffing & Recruiting,51-200 employees,2
2744101478,2021-06-09,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,6,"cloud, saas, aws, ruby, redshift, python, coding, etl, sql",New York City Metropolitan Area,161000.0,202000.0,yr,18.0,Averity,Staffing & Recruiting,11-50 employees,9
2556809401,2021-06-09,Analytics Engineer,Senior Analytics Engineer,,Full-time,Associate,5,"agile, python, looker, spark, aws, redshift, etl, snowflake, sql, scala, airflow","Denver, CO",,,,2.0,"Ibotta, Inc.",Internet,"501-1,000 employees",11
2693693261,2021-06-09,Analytics Engineer,Senior Analytics Engineer,,Full-time,Mid-Senior level,4,"git, agile, coding, tableau, etl, looker, sql, powerbi",United States,,,,13.0,Lucas James Talent Partners,Staffing & Recruiting,51-200 employees,8
2741521024,2021-06-10,Senior Analyst,"Senior Analyst, Product",Engineering BizOps - Slack,Full-time,Mid-Senior level,8,"saas, slack, sql, excel","California, United States",,,,,Slack,Computer Software,"1,001-5,000 employees",4
2702961431,2021-06-10,Senior Analyst,"Senior Analyst, Data","Technology, Production eDiscovery Specialist",Full-time,Associate,3,"microsoft, nuix, sql","Arizona, United States",,,,,Ankura,Management Consulting,"1,001-5,000 employees",3
2690939602,2021-06-10,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,11,"cloud, aws, azure","South Bend, IN",,,,,Toptal,Internet,"1,001-5,000 employees",3
2753080989,2021-06-10,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,5,"numpy, database, python, programming, warehousing, pandas, aws, mysql, redshift, etl, no-sql, snowflake, sql","Palo Alto, CA",,,,,Recruiting from Scratch,Staffing & Recruiting,11-50 employees,13
2706805279,2021-06-10,Data Engineer,Data Engineer,,Full-time,Entry level,1,"cloud, python, bi, r, programming, warehousing, etl, sql, airflow",United States,,,,83.0,Rhino,Real Estate,201-500 employees,9
2657221477,2021-06-10,Data Engineer,Senior Data Engineer,"Remote, Full-time",Contract,Mid-Senior level,5,"cloud, aws, azure","Minneapolis–Saint Paul, MN",,,,,Toptal,Internet,"1,001-5,000 employees",3
2693778514,2021-06-10,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,8,"cloud, aws, azure","Fort Lauderdale, FL",,,,,Toptal,Internet,"1,001-5,000 employees",3
2694259514,2021-06-10,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,5,"cloud, aws, azure","St Louis, MO",,,,,Toptal,Internet,"1,001-5,000 employees",3
2674766910,2021-06-10,Analytics Manager,Sales Compensation Reporting And Analytics Manager,,Full-time,Mid-Senior level,8,"warehousing, redshift, tableau, etl, sql, twilio, excel","Rochester, New York Metropolitan Area",,,,,Twilio,Internet,"5,001-10,000 employees",7
2747773232,2021-06-11,Senior Analyst,Senior Analyst,,Full-time,Associate,4,"python, r, looker, tableau, etl, sql","Chicago, IL",,,,1.0,Vacasa,"Leisure, Travel & Tourism","1,001-5,000 employees",6
2748231846,2021-06-11,Data Analyst,Data Analyst,,Full-time,Associate,5,"aws, redshift, tableau, etl, snowflake, sql","Pittsburgh, PA",110000.0,123000.0,yr,75.0,Swoon,Staffing & Recruiting,201-500 employees,6
2713268086,2021-06-11,Data Engineer,"Cloud Data Engineer, Central",,Full-time,Entry level,1,"data_lake, cloud, python, bigquery, gcp, slack, spark, warehousing, java, aws, redshift, rust, apache, go, azure",United States,,,,2.0,DoiT International,Computer Software,201-500 employees,15
2755673367,2021-06-11,Data Science Manager,Data Science Manager,,Full-time,Mid-Senior level,7,"word, python, r, powerpoint, programming, microsoft, outlook, aws, sql, machine_learning, excel","Irvine, CA",,,,,National General Insurance,Insurance,"5,001-10,000 employees",11
2738017747,2021-06-11,Data Infrastructure Engineer,"Senior Associate, Cybersecurity, Data Infrastructure Engineer",,Full-time,Associate,3,"bash, powershell, ruby, python, linux, go, ubuntu","Alabama, United States",,,,1.0,Ankura,Management Consulting,"1,001-5,000 employees",7
2722415854,2021-06-11,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,3,"r, data_lake, ssis, cloud, saas, java, python, programming, etl, sql, ssrs",United States,,,,7.0,Hays,Staffing & Recruiting,"5,001-10,000 employees",11
2690936770,2021-06-11,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,6,"cloud, aws, azure","Fort Lauderdale, FL",,,,,Toptal,Internet,"1,001-5,000 employees",3
2690937645,2021-06-11,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,6,"cloud, aws, azure","Mesa, AZ",,,,,Toptal,Internet,"1,001-5,000 employees",3
2667086355,2021-06-11,Data Engineer,Gcp Data Engineer,,Contract,Mid-Senior level,6,"data_lake, github, scala, scrum, cloud, gcp, java, pyspark, agile, python, programming, etl, bigquery, sql, apache, spark",United States,,,,44.0,Planet Technology,Staffing & Recruiting,"1,001-5,000 employees",16
2715150157,2021-06-11,Data Analyst,Lead Data Analyst/Scientist,Remote,Full-time,Associate,3,"database, python, r, saas, tableau, snowflake, sql","Minneapolis, MN",,,,,"New Relic, Inc.",Computer Software,"1,001-5,000 employees",7
2692103173,2021-06-11,Data Engineer,Data Engineer,,Full-time,Entry level,2,"backend, ci/cd, agile, python, programming, sql, devops, azure","Wyoming, United States",,,,1.0,Blackbaud,Computer Software,"1,001-5,000 employees",8
2647547745,2021-06-12,Data Architect,Data Architect,AWS Cloud Technical Lead,Full-time,Mid-Senior level,5,"cloud, agile, python, jira, bi, git, programming, mongodb, devops, spark, ci/cd, aws, sql, nosql, apache, airflow","Orlando, FL",,,,1.0,Perficient,Information Technology & Services,"1,001-5,000 employees",16
2681345493,2021-06-12,Business Intelligence Analyst,Senior Business Intelligence Analyst,,Full-time,Mid-Senior level,6,"cloud, coding, tableau, sql, bi, machine_learning",United States,,,,11.0,Sud Recruiting,Staffing & Recruiting,1-10 employees,6
2684225291,2021-06-12,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,4,"oracle, microstrategy, redis, cloud, java, qlik, aws, mysql, python, tableau, postgresql, hadoop, sql, mongodb, server, spark",United States,,,,6.0,Quantiphi,Information Technology & Services,"1,001-5,000 employees",16
2740900431,2021-06-12,Data Scientist,Data Scientist,,Full-time,Mid-Senior level,5,"python, ml, ai, machine_learning",United States,,,,30.0,Agama Solutions Inc,Computer Software,201-500 employees,4
2755620400,2021-06-12,Operations Analyst,Senior Business Operations Analyst,,Contract,Associate,4,"powerpoint, oracle, spreadsheet, go, excel",United States,,,,,Oracle,Information Technology & Services,"10,001+ employees",5
2696123925,2021-06-12,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,4,"numpy, database, cloud, python, programming, warehousing, pandas, aws, mysql, redshift, etl, no-sql, snowflake, sql","Omaha, NE",,,,,Recruiting from Scratch,Staffing & Recruiting,1-10 employees,14
2685216893,2021-06-12,Product Analyst,Senior Product Analyst,,Contract,Mid-Senior level,4,coding,Nashville Metropolitan Area,,,,14.0,CereCore,Information Technology & Services,201-500 employees,1
2713595952,2021-06-12,Data Analyst,Data Analyst,,Full-time,Entry level,1,tableau,"New York, NY",,,,14.0,Michael Page,Staffing & Recruiting,"5,001-10,000 employees",1
2691384103,2021-06-12,Data Analyst,Principal Data Analyst,,Full-time,Associate,2,"cloud, python, r, looker, tableau, sql, powerbi",United States,,,,5.0,Nextiva,Information Technology & Services,"1,001-5,000 employees",7
2694740059,2021-06-12,Business Intelligence Analyst,Senior Business Intelligence Analyst,,Full-time,Associate,4,"alteryx, power_bi, aws, agile, python, tableau, etl, sql, bi, sharepoint, c","Malvern, PA",,,,5.0,Cushman & Wakefield,Commercial Real Estate,"10,001+ employees",11
2716139043,2021-06-12,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,7,"cloud, aws, redshift, etl, snowflake, apache, spark",United States,,,,5.0,Quantiphi,Information Technology & Services,"1,001-5,000 employees",7
2656638872,2021-06-12,Data Engineer,Senior Data Engineer,"Remote, Full-time",Contract,Mid-Senior level,4,"cloud, aws, azure","Thornton, CO",,,,,Toptal,Internet,"1,001-5,000 employees",3
2732404362,2021-06-12,Data Analyst,Data Analyst,,Full-time,Mid-Senior level,7,"qlik, redis, redshift, etl, saas, database",Atlanta Metropolitan Area,66000.0,88000.0,yr,70.0,Ascendo Resources,Staffing & Recruiting,51-200 employees,6
2682378573,2021-06-13,Pricing Analyst,Senior Pricing Analyst,Remote,Full-time,Associate,3,"spreadsheets, agile, microsoft, sharepoint, excel","Washington, DC",,,,,Envistacom,Defense & Space,201-500 employees,5
2680360986,2021-06-13,Data Engineer,Machine Learning/Data Engineer-Remote,,Full-time,Mid-Senior level,5,"sql, ai, machine_learning","San Jose, CA",,,,3.0,Jobot,Staffing & Recruiting,201-500 employees,3
2737089862,2021-06-13,Business Intelligence Analyst,Senior Business Intelligence Analyst,,Full-time,Associate,5,"looker, qlik, redshift, tableau, snowflake, sql, excel","Chicago, IL",,,,1.0,Vacasa,"Leisure, Travel & Tourism","1,001-5,000 employees",7
2737091394,2021-06-13,Sales Analyst,Senior Sales Analyst,,Full-time,Associate,4,"python, r, looker, tableau, etl, sql","Portland, OR",,,,,Vacasa,"Leisure, Travel & Tourism","1,001-5,000 employees",6
2657223228,2021-06-13,Data Engineer,Senior Data Engineer,"Remote, Full-time",Contract,Mid-Senior level,0,"cloud, aws, azure","Gilbert, AZ",,,,,Toptal,Internet,"1,001-5,000 employees",3
2722764172,2021-06-13,Data Engineer,Lead Data Engineer,,Full-time,Mid-Senior level,4,"scala, gcp, coding, programming, etl, spark","Boston, MA",115000.0,121000.0,yr,6.0,Logikk,Staffing & Recruiting,1-10 employees,6
2592628761,2021-06-13,Operations Analyst,Business Operations Analyst,,Full-time,Associate,4,"excel, microsoft, cloud, saas, aws, redshift, tableau, looker, sql, bi, azure","Austin, TX",,,,19.0,HashiCorp,Computer Software,"1,001-5,000 employees",11
2679874962,2021-06-13,Data Engineer,Senior Data Engineer,,Full-time,Associate,4,"data_lake, git, datadog, airflow, aws, mysql, python, redshift, etl, postgresql, looker, jira, apache",United States,,,,,Animoto,Computer Software,51-200 employees,13
2698293881,2021-06-13,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,4,"git, mongodb, aws, twilio, postgres",United States,,,,3.0,Marpipe,,,5
